지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),습도(%),현지기압(hPa),지면온도(°C),요일,강수량,명칭,태양황경,season
108,서울,2019-10-10 18:00:00,18.4,0.0,0.8,58.0,1004.8,18.0,3,0,한로,195,3
108,서울,2019-10-10 19:00:00,17.4,0.0,2.1,64.0,1005.2,16.4,3,0,한로,195,3
108,서울,2019-10-10 20:00:00,17.0,0.0,2.0,63.0,1005.7,15.9,3,0,한로,195,3
108,서울,2019-10-10 21:00:00,16.5,0.0,0.7,68.0,1005.9,15.1,3,0,한로,195,3
108,서울,2019-10-10 22:00:00,15.9,0.0,0.7,71.0,1006.1,14.8,3,0,한로,195,3
108,서울,2019-10-10 23:00:00,15.5,0.0,1.9,74.0,1006.1,14.1,3,0,한로,195,3
108,서울,2019-10-11 00:00:00,15.7,0.0,1.8,71.0,1006.0,14.5,4,0,한로,195,3
108,서울,2019-10-11 01:00:00,15.3,0.0,0.6,74.0,1005.5,13.7,4,0,한로,195,3
108,서울,2019-10-11 07:00:00,13.0,0.0,1.2,86.0,1005.5,12.0,4,0,한로,195,3
108,서울,2019-10-11 08:00:00,13.5,0.0,0.8,76.0,1006.0,13.4,4,0,한로,195,3
108,서울,2019-10-11 09:00:00,15.7,0.0,1.1,70.0,1005.9,15.6,4,0,한로,195,3
108,서울,2019-10-11 10:00:00,18.1,0.0,1.3,63.0,1005.9,19.1,4,0,한로,195,3
108,서울,2019-10-11 11:00:00,20.6,0.0,1.7,54.0,1005.7,23.5,4,0,한로,195,3
108,서울,2019-10-11 12:00:00,22.3,0.0,2.4,50.0,1005.1,27.0,4,0,한로,195,3
108,서울,2019-10-11 13:00:00,23.6,0.0,2.8,43.0,1004.5,28.5,4,0,한로,195,3
108,서울,2019-10-11 14:00:00,24.6,0.0,2.4,39.0,1003.6,29.4,4,0,한로,195,3
108,서울,2019-10-11 15:00:00,25.5,0.0,2.7,34.0,1003.4,29.0,4,0,한로,195,3
108,서울,2019-10-11 16:00:00,26.0,0.0,2.4,32.0,1003.8,26.6,4,0,한로,195,3
108,서울,2019-10-11 17:00:00,25.0,0.0,2.1,41.0,1003.8,22.8,4,0,한로,195,3
108,서울,2019-10-11 18:00:00,22.9,0.0,1.8,50.0,1004.2,19.9,4,0,한로,195,3
108,서울,2019-10-11 19:00:00,21.3,0.0,3.1,47.0,1004.7,18.0,4,0,한로,195,3
108,서울,2019-10-11 20:00:00,20.4,0.0,4.0,50.0,1005.6,17.0,4,0,한로,195,3
108,서울,2019-10-11 21:00:00,19.7,0.0,4.2,52.0,1005.8,16.3,4,0,한로,195,3
108,서울,2019-10-11 22:00:00,19.0,0.0,4.2,53.0,1006.3,15.7,4,0,한로,195,3
108,서울,2019-10-11 23:00:00,18.1,0.0,3.3,56.0,1006.7,15.2,4,0,한로,195,3
108,서울,2019-10-12 00:00:00,17.1,0.0,2.6,60.0,1006.8,14.7,5,0,한로,195,3
108,서울,2019-10-12 01:00:00,16.5,0.0,2.3,59.0,1006.4,14.3,5,0,한로,195,3
108,서울,2019-10-12 07:00:00,15.5,0.0,2.4,58.0,1007.0,13.0,5,0,한로,195,3
108,서울,2019-10-12 08:00:00,16.3,0.0,4.0,51.0,1007.4,13.5,5,0,한로,195,3
108,서울,2019-10-12 09:00:00,18.5,0.0,3.4,45.0,1007.8,15.4,5,0,한로,195,3
108,서울,2019-10-12 10:00:00,20.4,0.0,4.9,40.0,1007.6,18.9,5,0,한로,195,3
108,서울,2019-10-12 11:00:00,21.6,0.0,4.0,38.0,1007.9,23.0,5,0,한로,195,3
108,서울,2019-10-12 12:00:00,22.4,0.0,5.2,36.0,1007.5,26.7,5,0,한로,195,3
108,서울,2019-10-12 13:00:00,23.1,0.0,4.3,35.0,1007.2,29.0,5,0,한로,195,3
108,서울,2019-10-12 14:00:00,23.0,0.0,4.4,36.0,1006.6,29.1,5,0,한로,195,3
108,서울,2019-10-12 15:00:00,23.0,0.0,5.0,37.0,1007.1,28.9,5,0,한로,195,3
108,서울,2019-10-12 16:00:00,21.8,0.0,4.8,38.0,1007.4,26.0,5,0,한로,195,3
108,서울,2019-10-12 17:00:00,20.3,0.0,4.3,41.0,1007.5,21.8,5,0,한로,195,3
108,서울,2019-10-12 18:00:00,18.1,0.0,4.4,48.0,1008.1,18.4,5,0,한로,195,3
108,서울,2019-10-12 19:00:00,17.0,0.0,4.0,48.0,1008.7,16.6,5,0,한로,195,3
108,서울,2019-10-12 20:00:00,16.1,0.0,3.9,49.0,1009.5,15.4,5,0,한로,195,3
108,서울,2019-10-12 21:00:00,15.5,0.0,4.1,51.0,1009.9,14.6,5,0,한로,195,3
108,서울,2019-10-12 22:00:00,14.8,0.0,2.0,54.0,1010.4,13.9,5,0,한로,195,3
108,서울,2019-10-12 23:00:00,13.9,0.0,1.9,59.0,1010.5,13.2,5,0,한로,195,3
108,서울,2019-10-13 00:00:00,13.3,0.0,2.0,61.0,1010.5,12.7,6,0,한로,195,3
108,서울,2019-10-13 01:00:00,13.3,0.0,2.1,58.0,1010.5,12.5,6,0,한로,195,3
108,서울,2019-10-13 07:00:00,12.4,0.0,2.7,63.0,1012.4,11.3,6,0,한로,195,3
108,서울,2019-10-13 08:00:00,13.4,0.0,2.8,57.0,1012.8,12.2,6,0,한로,195,3
108,서울,2019-10-13 09:00:00,15.4,0.0,3.5,54.0,1013.3,14.2,6,0,한로,195,3
108,서울,2019-10-13 10:00:00,17.5,0.0,3.3,48.0,1013.5,18.1,6,0,한로,195,3
108,서울,2019-10-13 11:00:00,19.2,0.0,2.6,45.0,1013.1,22.8,6,0,한로,195,3
108,서울,2019-10-13 12:00:00,20.5,0.0,2.2,40.0,1012.8,27.3,6,0,한로,195,3
108,서울,2019-10-13 13:00:00,21.5,0.0,2.0,37.0,1012.0,30.0,6,0,한로,195,3
108,서울,2019-10-13 14:00:00,22.8,0.0,1.4,35.0,1011.3,30.8,6,0,한로,195,3
108,서울,2019-10-13 15:00:00,23.4,0.0,0.9,33.0,1011.1,29.8,6,0,한로,195,3
108,서울,2019-10-13 16:00:00,23.5,0.0,1.6,33.0,1011.3,27.2,6,0,한로,195,3
108,서울,2019-10-13 17:00:00,22.6,0.0,1.3,36.0,1011.3,22.8,6,0,한로,195,3
108,서울,2019-10-13 18:00:00,20.8,0.0,0.6,43.0,1011.5,19.1,6,0,한로,195,3
108,서울,2019-10-13 19:00:00,19.3,0.0,1.7,49.0,1012.0,17.2,6,0,한로,195,3
108,서울,2019-10-13 20:00:00,18.0,0.0,0.7,60.0,1012.4,16.0,6,0,한로,195,3
108,서울,2019-10-13 21:00:00,17.1,0.0,1.2,60.0,1012.6,15.3,6,0,한로,195,3
108,서울,2019-10-13 22:00:00,16.5,0.0,1.3,62.0,1013.0,14.7,6,0,한로,195,3
108,서울,2019-10-13 23:00:00,15.7,0.0,1.3,67.0,1013.2,14.0,6,0,한로,195,3
108,서울,2019-10-14 00:00:00,15.3,0.0,0.4,64.0,1013.1,13.9,0,0,한로,195,3
108,서울,2019-10-14 01:00:00,14.9,0.0,0.3,69.0,1013.1,13.2,0,0,한로,195,3
108,서울,2019-10-14 07:00:00,12.7,0.0,2.2,83.0,1013.8,11.7,0,0,한로,195,3
108,서울,2019-10-14 08:00:00,13.9,0.0,3.5,75.0,1014.5,14.0,0,0,한로,195,3
108,서울,2019-10-14 09:00:00,14.8,0.0,3.7,72.0,1014.8,15.8,0,0,한로,195,3
108,서울,2019-10-14 10:00:00,15.2,0.0,1.8,72.0,1015.0,16.6,0,0,한로,195,3
108,서울,2019-10-14 11:00:00,16.3,0.0,3.2,66.0,1014.7,20.4,0,0,한로,195,3
108,서울,2019-10-14 12:00:00,17.3,0.0,3.9,50.0,1014.6,24.6,0,0,한로,195,3
108,서울,2019-10-14 13:00:00,18.0,0.0,3.2,46.0,1014.1,27.8,0,0,한로,195,3
108,서울,2019-10-14 14:00:00,19.0,0.0,2.8,45.0,1013.4,29.0,0,0,한로,195,3
108,서울,2019-10-14 15:00:00,19.3,0.0,2.9,37.0,1013.6,28.0,0,0,한로,195,3
108,서울,2019-10-14 16:00:00,18.4,0.0,3.4,35.0,1013.9,24.7,0,0,한로,195,3
108,서울,2019-10-14 17:00:00,17.2,0.0,4.0,35.0,1014.4,20.1,0,0,한로,195,3
108,서울,2019-10-14 18:00:00,15.1,0.0,3.3,42.0,1015.0,16.3,0,0,한로,195,3
108,서울,2019-10-14 19:00:00,13.9,0.0,3.6,41.0,1015.8,14.3,0,0,한로,195,3
108,서울,2019-10-14 20:00:00,12.9,0.0,4.8,41.0,1016.3,13.1,0,0,한로,195,3
108,서울,2019-10-14 21:00:00,11.9,0.0,2.6,44.0,1016.6,12.1,0,0,한로,195,3
108,서울,2019-10-14 22:00:00,11.1,0.0,2.6,49.0,1017.1,11.4,0,0,한로,195,3
108,서울,2019-10-14 23:00:00,10.2,0.0,1.7,51.0,1017.4,10.8,0,0,한로,195,3
108,서울,2019-10-15 00:00:00,9.5,0.0,1.6,53.0,1017.3,10.2,1,0,한로,195,3
108,서울,2019-10-15 01:00:00,9.0,0.0,0.9,53.0,1017.5,9.8,1,0,한로,195,3
108,서울,2019-10-15 07:00:00,10.7,0.0,2.7,64.0,1018.3,10.2,1,0,한로,195,3
108,서울,2019-10-15 08:00:00,12.0,0.0,3.0,58.0,1018.8,11.1,1,0,한로,195,3
108,서울,2019-10-15 09:00:00,14.3,0.0,4.3,53.0,1019.2,12.9,1,0,한로,195,3
108,서울,2019-10-15 10:00:00,16.5,0.0,4.2,49.0,1019.3,17.3,1,0,한로,195,3
108,서울,2019-10-15 11:00:00,17.9,0.0,1.4,45.0,1019.0,21.9,1,0,한로,195,3
108,서울,2019-10-15 12:00:00,18.9,0.0,2.2,44.0,1018.5,27.0,1,0,한로,195,3
108,서울,2019-10-15 13:00:00,19.8,0.0,1.9,41.0,1017.7,28.6,1,0,한로,195,3
108,서울,2019-10-15 14:00:00,20.3,0.0,2.1,41.0,1016.9,29.2,1,0,한로,195,3
108,서울,2019-10-15 15:00:00,18.8,0.0,1.7,46.0,1016.5,21.9,1,0,한로,195,3
108,서울,2019-10-15 16:00:00,18.8,0.0,1.6,41.0,1016.3,20.9,1,0,한로,195,3
108,서울,2019-10-15 17:00:00,18.5,0.0,1.7,46.0,1016.3,19.6,1,0,한로,195,3
108,서울,2019-10-15 18:00:00,17.4,0.0,2.7,49.0,1016.2,17.6,1,0,한로,195,3
108,서울,2019-10-15 19:00:00,16.4,0.0,1.3,56.0,1016.6,16.1,1,0,한로,195,3
108,서울,2019-10-15 20:00:00,15.7,0.0,0.8,59.0,1016.8,15.1,1,0,한로,195,3
108,서울,2019-10-15 21:00:00,14.9,0.0,0.9,64.0,1017.2,13.8,1,0,한로,195,3
108,서울,2019-10-15 22:00:00,14.1,0.0,0.3,65.0,1017.5,12.7,1,0,한로,195,3
108,서울,2019-10-15 23:00:00,13.4,0.0,0.9,68.0,1017.8,11.9,1,0,한로,195,3
108,서울,2019-10-16 00:00:00,12.7,0.0,1.3,70.0,1017.5,11.3,2,0,한로,195,3
108,서울,2019-10-16 01:00:00,11.9,0.0,1.1,72.0,1017.7,10.8,2,0,한로,195,3
108,서울,2019-10-16 07:00:00,9.0,0.0,1.6,83.0,1016.9,9.0,2,0,한로,195,3
108,서울,2019-10-16 08:00:00,9.7,0.0,1.4,73.0,1017.1,10.1,2,0,한로,195,3
108,서울,2019-10-16 09:00:00,12.4,0.0,1.6,67.0,1017.7,12.6,2,0,한로,195,3
108,서울,2019-10-16 10:00:00,15.3,0.0,1.4,55.0,1017.6,16.6,2,0,한로,195,3
108,서울,2019-10-16 11:00:00,17.2,0.0,1.1,47.0,1017.0,21.2,2,0,한로,195,3
108,서울,2019-10-16 12:00:00,18.4,0.0,2.5,40.0,1016.5,25.0,2,0,한로,195,3
108,서울,2019-10-16 13:00:00,19.7,0.0,3.3,41.0,1015.7,29.4,2,0,한로,195,3
108,서울,2019-10-16 14:00:00,20.1,0.0,2.0,35.0,1014.8,28.6,2,0,한로,195,3
108,서울,2019-10-16 15:00:00,20.5,0.0,3.0,34.0,1014.4,28.2,2,0,한로,195,3
108,서울,2019-10-16 16:00:00,19.4,0.0,2.5,34.0,1014.2,23.8,2,0,한로,195,3
108,서울,2019-10-16 17:00:00,17.9,0.0,1.9,39.0,1014.3,19.8,2,0,한로,195,3
108,서울,2019-10-16 18:00:00,16.3,0.0,1.6,42.0,1014.4,16.5,2,0,한로,195,3
108,서울,2019-10-16 19:00:00,15.2,0.0,2.1,53.0,1014.7,14.8,2,0,한로,195,3
108,서울,2019-10-16 20:00:00,14.8,0.0,1.4,52.0,1014.9,14.4,2,0,한로,195,3
108,서울,2019-10-16 21:00:00,14.5,0.0,0.8,55.0,1014.9,14.4,2,0,한로,195,3
108,서울,2019-10-16 22:00:00,14.6,0.0,2.4,58.0,1015.0,14.3,2,0,한로,195,3
108,서울,2019-10-16 23:00:00,14.4,0.0,1.1,62.0,1015.0,14.1,2,0,한로,195,3
108,서울,2019-10-17 00:00:00,14.1,0.0,1.0,66.0,1015.0,13.5,3,0,한로,195,3
108,서울,2019-10-17 01:00:00,13.7,0.0,0.7,64.0,1015.1,13.2,3,0,한로,195,3
108,서울,2019-10-17 07:00:00,11.2,0.0,1.5,79.0,1014.1,11.8,3,0,한로,195,3
108,서울,2019-10-17 08:00:00,12.2,0.0,1.9,64.0,1014.3,13.2,3,0,한로,195,3
108,서울,2019-10-17 09:00:00,13.6,0.0,2.2,61.0,1014.7,15.6,3,0,한로,195,3
108,서울,2019-10-17 10:00:00,15.0,0.0,2.2,57.0,1014.4,17.7,3,0,한로,195,3
108,서울,2019-10-17 11:00:00,17.6,0.0,1.3,45.0,1015.0,22.0,3,0,한로,195,3
108,서울,2019-10-17 12:00:00,18.1,0.0,1.5,45.0,1014.7,23.5,3,0,한로,195,3
108,서울,2019-10-17 13:00:00,19.4,0.0,2.0,39.0,1014.0,25.9,3,0,한로,195,3
108,서울,2019-10-17 14:00:00,20.1,0.0,1.8,34.0,1013.5,27.4,3,0,한로,195,3
108,서울,2019-10-17 15:00:00,21.0,0.0,2.0,34.0,1013.3,27.7,3,0,한로,195,3
108,서울,2019-10-17 16:00:00,21.3,0.0,2.4,32.0,1013.1,24.7,3,0,한로,195,3
108,서울,2019-10-17 17:00:00,20.3,0.0,3.5,32.0,1013.0,20.4,3,0,한로,195,3
108,서울,2019-10-17 18:00:00,18.5,0.0,1.9,42.0,1012.9,17.0,3,0,한로,195,3
108,서울,2019-10-17 19:00:00,16.9,0.0,1.9,49.0,1013.4,15.1,3,0,한로,195,3
108,서울,2019-10-17 20:00:00,15.7,0.0,1.9,53.0,1013.8,13.9,3,0,한로,195,3
108,서울,2019-10-17 21:00:00,14.9,0.0,1.2,55.0,1013.9,13.2,3,0,한로,195,3
108,서울,2019-10-17 22:00:00,14.3,0.0,1.0,60.0,1014.4,12.5,3,0,한로,195,3
108,서울,2019-10-17 23:00:00,13.9,0.0,1.5,65.0,1014.6,12.1,3,0,한로,195,3
108,서울,2019-10-18 00:00:00,13.2,0.0,1.9,66.0,1014.6,12.2,4,0,한로,195,3
108,서울,2019-10-18 01:00:00,12.9,0.0,2.0,68.0,1014.5,11.7,4,0,한로,195,3
108,서울,2019-10-18 07:00:00,12.5,0.0,1.0,65.0,1013.6,11.8,4,0,한로,195,3
108,서울,2019-10-18 08:00:00,13.1,0.0,2.0,62.0,1013.4,12.9,4,0,한로,195,3
108,서울,2019-10-18 09:00:00,15.2,0.0,2.0,57.0,1013.7,15.2,4,0,한로,195,3
108,서울,2019-10-18 10:00:00,17.9,0.0,2.2,52.0,1013.4,19.7,4,0,한로,195,3
108,서울,2019-10-18 11:00:00,19.2,0.0,2.3,51.0,1012.9,21.9,4,0,한로,195,3
108,서울,2019-10-18 12:00:00,20.9,0.0,3.2,47.0,1012.3,25.7,4,0,한로,195,3
108,서울,2019-10-18 13:00:00,22.3,0.0,4.0,46.0,1011.3,28.5,4,0,한로,195,3
108,서울,2019-10-18 14:00:00,22.7,0.0,2.7,47.0,1010.8,27.9,4,0,한로,195,3
108,서울,2019-10-18 15:00:00,22.5,0.0,3.8,46.0,1010.2,27.5,4,0,한로,195,3
108,서울,2019-10-18 16:00:00,21.9,0.0,3.6,50.0,1010.0,24.7,4,0,한로,195,3
108,서울,2019-10-18 17:00:00,21.4,0.0,2.7,52.0,1009.8,22.0,4,0,한로,195,3
108,서울,2019-10-18 18:00:00,19.7,0.0,4.0,55.0,1009.8,18.6,4,0,한로,195,3
108,서울,2019-10-18 19:00:00,18.9,0.0,3.1,55.0,1009.9,17.3,4,0,한로,195,3
108,서울,2019-10-18 20:00:00,18.1,0.0,2.9,56.0,1010.2,16.0,4,0,한로,195,3
108,서울,2019-10-18 21:00:00,17.3,0.0,2.1,59.0,1010.3,15.1,4,0,한로,195,3
108,서울,2019-10-18 22:00:00,16.9,0.0,3.0,61.0,1010.7,14.7,4,0,한로,195,3
108,서울,2019-10-18 23:00:00,16.3,0.0,2.5,64.0,1010.7,14.2,4,0,한로,195,3
108,서울,2019-10-19 00:00:00,15.8,0.0,1.9,68.0,1010.4,14.1,5,0,한로,195,3
108,서울,2019-10-19 01:00:00,15.5,0.0,2.2,65.0,1010.1,13.8,5,0,한로,195,3
108,서울,2019-10-19 07:00:00,12.2,0.0,1.0,78.0,1010.2,10.7,5,0,한로,195,3
108,서울,2019-10-19 08:00:00,12.6,0.0,0.5,66.0,1010.9,11.6,5,0,한로,195,3
108,서울,2019-10-19 09:00:00,15.3,0.0,1.0,54.0,1011.3,14.0,5,0,한로,195,3
108,서울,2019-10-19 10:00:00,18.3,0.0,1.6,47.0,1011.3,18.7,5,0,한로,195,3
108,서울,2019-10-19 11:00:00,20.5,0.0,0.9,43.0,1011.0,23.6,5,0,한로,195,3
108,서울,2019-10-19 12:00:00,21.2,0.0,3.0,43.0,1010.6,27.8,5,0,한로,195,3
108,서울,2019-10-19 13:00:00,21.8,0.0,2.6,46.0,1010.1,28.3,5,0,한로,195,3
108,서울,2019-10-19 14:00:00,22.5,0.0,2.9,42.0,1009.5,30.6,5,0,한로,195,3
108,서울,2019-10-19 15:00:00,22.0,0.0,2.0,42.0,1009.4,28.4,5,0,한로,195,3
108,서울,2019-10-19 16:00:00,22.7,0.0,2.8,41.0,1009.4,26.7,5,0,한로,195,3
108,서울,2019-10-19 17:00:00,21.4,0.0,2.3,48.0,1009.6,21.9,5,0,한로,195,3
108,서울,2019-10-19 18:00:00,19.3,0.0,3.0,63.0,1009.9,18.6,5,0,한로,195,3
108,서울,2019-10-19 19:00:00,17.7,0.0,2.3,73.0,1010.6,16.9,5,0,한로,195,3
108,서울,2019-10-19 20:00:00,16.9,0.0,2.4,79.0,1010.8,15.9,5,0,한로,195,3
108,서울,2019-10-19 21:00:00,16.4,0.0,1.1,80.0,1010.9,15.2,5,0,한로,195,3
108,서울,2019-10-19 22:00:00,16.0,0.0,0.5,81.0,1011.1,14.2,5,0,한로,195,3
108,서울,2019-10-19 23:00:00,15.4,0.0,0.7,82.0,1011.2,13.6,5,0,한로,195,3
108,서울,2019-10-20 00:00:00,14.9,0.0,0.7,83.0,1011.2,13.0,6,0,한로,195,3
108,서울,2019-10-20 01:00:00,14.4,0.0,0.1,86.0,1011.3,12.5,6,0,한로,195,3
108,서울,2019-10-20 07:00:00,12.0,0.0,1.4,94.0,1012.3,11.0,6,0,한로,195,3
108,서울,2019-10-20 08:00:00,12.3,0.0,1.1,93.0,1013.0,12.4,6,0,한로,195,3
108,서울,2019-10-20 09:00:00,14.3,0.0,1.2,75.0,1013.5,15.1,6,0,한로,195,3
108,서울,2019-10-20 10:00:00,16.5,0.0,1.7,70.0,1013.4,18.6,6,0,한로,195,3
108,서울,2019-10-20 11:00:00,18.7,0.0,1.3,61.0,1013.0,23.2,6,0,한로,195,3
108,서울,2019-10-20 12:00:00,20.1,0.0,1.4,58.0,1012.6,27.2,6,0,한로,195,3
108,서울,2019-10-20 13:00:00,21.8,0.0,1.1,49.0,1011.5,31.0,6,0,한로,195,3
108,서울,2019-10-20 14:00:00,22.4,0.0,1.4,44.0,1010.7,31.9,6,0,한로,195,3
108,서울,2019-10-20 15:00:00,22.7,0.0,1.1,39.0,1010.2,31.0,6,0,한로,195,3
108,서울,2019-10-20 16:00:00,22.8,0.0,1.8,40.0,1010.1,28.0,6,0,한로,195,3
108,서울,2019-10-20 17:00:00,21.3,0.0,1.5,47.0,1010.0,22.3,6,0,한로,195,3
108,서울,2019-10-20 18:00:00,19.3,0.0,2.6,58.0,1010.1,18.3,6,0,한로,195,3
108,서울,2019-10-20 19:00:00,17.9,0.0,2.1,69.0,1010.4,16.5,6,0,한로,195,3
108,서울,2019-10-20 20:00:00,17.0,0.0,0.6,68.0,1010.6,15.4,6,0,한로,195,3
108,서울,2019-10-20 21:00:00,16.2,0.0,0.9,71.0,1010.7,14.3,6,0,한로,195,3
108,서울,2019-10-20 22:00:00,15.5,0.0,1.2,76.0,1011.0,13.5,6,0,한로,195,3
108,서울,2019-10-20 23:00:00,14.8,0.0,0.9,76.0,1011.0,12.9,6,0,한로,195,3
108,서울,2019-10-21 00:00:00,14.1,0.0,0.7,79.0,1010.7,12.4,0,0,한로,195,3
108,서울,2019-10-21 01:00:00,13.4,0.0,1.2,81.0,1010.3,11.9,0,0,한로,195,3
108,서울,2019-10-21 07:00:00,11.1,0.0,1.1,83.0,1009.9,10.2,0,0,한로,195,3
108,서울,2019-10-21 08:00:00,11.3,0.0,1.0,77.0,1010.2,11.2,0,0,한로,195,3
108,서울,2019-10-21 09:00:00,13.7,0.0,1.1,64.0,1010.5,13.9,0,0,한로,195,3
108,서울,2019-10-21 10:00:00,16.7,0.0,0.9,54.0,1010.1,17.9,0,0,한로,195,3
108,서울,2019-10-21 11:00:00,19.3,0.0,1.0,47.0,1009.5,23.2,0,0,한로,195,3
108,서울,2019-10-21 12:00:00,21.1,0.0,0.7,42.0,1009.0,23.5,0,0,한로,195,3
108,서울,2019-10-21 13:00:00,23.1,0.0,1.9,40.0,1008.1,25.1,0,0,한로,195,3
108,서울,2019-10-21 14:00:00,23.3,0.0,1.7,31.0,1007.3,24.6,0,0,한로,195,3
108,서울,2019-10-21 15:00:00,24.1,0.0,1.0,29.0,1006.7,25.5,0,0,한로,195,3
108,서울,2019-10-21 16:00:00,24.3,0.0,1.3,30.0,1006.7,25.2,0,0,한로,195,3
108,서울,2019-10-21 17:00:00,22.5,0.0,1.9,46.0,1006.4,20.2,0,0,한로,195,3
108,서울,2019-10-21 18:00:00,20.7,0.0,1.1,54.0,1006.6,16.7,0,0,한로,195,3
108,서울,2019-10-21 19:00:00,19.2,0.0,1.1,54.0,1007.0,15.4,0,0,한로,195,3
108,서울,2019-10-21 20:00:00,18.5,0.0,0.5,59.0,1007.2,13.8,0,0,한로,195,3
108,서울,2019-10-21 21:00:00,17.7,0.0,0.6,63.0,1007.5,13.1,0,0,한로,195,3
108,서울,2019-10-21 22:00:00,16.8,0.0,1.5,62.0,1007.6,12.5,0,0,한로,195,3
108,서울,2019-10-21 23:00:00,16.1,0.0,1.3,64.0,1007.2,12.1,0,0,한로,195,3
108,서울,2019-10-22 00:00:00,15.5,0.0,1.2,68.0,1007.3,11.8,1,0,한로,195,3
108,서울,2019-10-22 01:00:00,15.0,0.0,1.8,74.0,1007.3,11.5,1,0,한로,195,3
108,서울,2019-10-22 07:00:00,13.3,0.0,1.9,72.0,1008.0,11.3,1,0,한로,195,3
108,서울,2019-10-22 08:00:00,14.0,0.0,2.7,65.0,1008.6,13.4,1,0,한로,195,3
108,서울,2019-10-22 09:00:00,16.0,0.0,2.2,54.0,1008.9,16.3,1,0,한로,195,3
108,서울,2019-10-22 10:00:00,18.3,0.0,1.9,49.0,1008.8,22.0,1,0,한로,195,3
108,서울,2019-10-22 11:00:00,20.0,0.0,2.6,45.0,1008.4,28.5,1,0,한로,195,3
108,서울,2019-10-22 12:00:00,21.8,0.0,2.2,43.0,1007.9,31.8,1,0,한로,195,3
108,서울,2019-10-22 13:00:00,22.8,0.0,1.8,40.0,1006.9,34.0,1,0,한로,195,3
108,서울,2019-10-22 14:00:00,23.6,0.0,2.2,39.0,1006.2,34.5,1,0,한로,195,3
108,서울,2019-10-22 15:00:00,23.9,0.0,0.8,39.0,1006.1,30.5,1,0,한로,195,3
108,서울,2019-10-22 16:00:00,23.6,0.0,1.2,40.0,1006.4,25.9,1,0,한로,195,3
108,서울,2019-10-22 17:00:00,22.7,0.0,1.4,43.0,1006.2,22.4,1,0,한로,195,3
108,서울,2019-10-22 18:00:00,21.1,0.0,2.0,51.0,1006.4,17.3,1,0,한로,195,3
108,서울,2019-10-22 19:00:00,19.5,0.0,1.0,58.0,1006.9,15.1,1,0,한로,195,3
108,서울,2019-10-22 20:00:00,18.7,0.0,1.0,56.0,1007.3,14.8,1,0,한로,195,3
108,서울,2019-10-22 21:00:00,18.2,0.0,0.6,56.0,1007.8,14.3,1,0,한로,195,3
108,서울,2019-10-22 22:00:00,17.3,0.0,0.7,64.0,1007.8,13.0,1,0,한로,195,3
108,서울,2019-10-22 23:00:00,16.6,0.0,0.7,68.0,1007.8,12.4,1,0,한로,195,3
108,서울,2019-10-23 00:00:00,15.8,0.0,1.3,67.0,1007.7,11.7,2,0,한로,195,3
108,서울,2019-10-23 01:00:00,15.3,0.0,1.8,68.0,1007.7,11.5,2,0,한로,195,3
108,서울,2019-10-23 07:00:00,14.3,0.0,2.1,67.0,1008.4,12.5,2,0,한로,195,3
108,서울,2019-10-23 08:00:00,14.7,0.0,2.8,64.0,1008.9,14.2,2,0,한로,195,3
108,서울,2019-10-23 09:00:00,15.5,0.0,3.1,61.0,1009.5,16.8,2,0,한로,195,3
108,서울,2019-10-23 10:00:00,16.8,0.0,2.5,54.0,1009.5,20.7,2,0,한로,195,3
108,서울,2019-10-23 11:00:00,18.0,0.0,2.3,49.0,1009.3,23.9,2,0,한로,195,3
108,서울,2019-10-23 12:00:00,18.9,0.0,2.4,45.0,1009.1,26.1,2,0,한로,195,3
108,서울,2019-10-23 13:00:00,20.0,0.0,1.6,46.0,1008.5,27.7,2,0,한로,195,3
108,서울,2019-10-23 14:00:00,20.6,0.0,2.0,43.0,1008.1,28.5,2,0,한로,195,3
108,서울,2019-10-23 15:00:00,20.7,0.0,2.1,44.0,1008.2,26.0,2,0,한로,195,3
108,서울,2019-10-23 16:00:00,20.2,0.0,3.0,46.0,1008.3,22.7,2,0,한로,195,3
108,서울,2019-10-23 17:00:00,19.6,0.0,2.0,51.0,1008.5,19.8,2,0,한로,195,3
108,서울,2019-10-23 18:00:00,18.6,0.0,2.1,55.0,1008.5,16.6,2,0,한로,195,3
108,서울,2019-10-23 19:00:00,17.8,0.0,2.1,58.0,1009.0,15.5,2,0,한로,195,3
108,서울,2019-10-23 20:00:00,17.1,0.0,1.7,60.0,1009.2,14.0,2,0,한로,195,3
108,서울,2019-10-23 21:00:00,16.8,0.0,2.8,60.0,1010.0,14.4,2,0,한로,195,3
108,서울,2019-10-23 22:00:00,17.0,0.0,3.1,59.0,1010.2,14.7,2,0,한로,195,3
108,서울,2019-10-23 23:00:00,16.7,0.0,2.7,55.0,1009.9,13.7,2,0,한로,195,3
108,서울,2019-10-24 00:00:00,16.1,0.0,2.9,55.0,1009.9,12.5,3,0,상강,210,3
108,서울,2019-10-24 01:00:00,15.6,0.0,2.7,58.0,1009.7,12.2,3,0,상강,210,3
108,서울,2019-10-24 07:00:00,15.3,0.0,1.9,55.0,1010.0,12.3,3,0,상강,210,3
108,서울,2019-10-24 08:00:00,15.9,0.0,2.5,52.0,1010.4,15.3,3,0,상강,210,3
