id,genres,vote_average,vote_count,popularity,title,keywords,overview,score
198663,Action Mystery Science Fiction Thriller,7.0,5371,131.815575,The Maze Runner,based on novel maze post-apocalyptic dystopia escape memory loss erased memory trapped dystopic future runner based on young adult novel,"Set in a post-apocalyptic world, young Thomas is deposited in a community of boys after his memory is erased, soon learning they're all trapped in a maze that will require him to join forces with fellow ""runners"" for a shot at escape.",6.990563394164248
1892,Adventure Action Science Fiction,7.9,4665,46.509071,Return of the Jedi,rebel brother sister relationship emperor space battle matter of life and death spaceship death star jabba the hutt ewoks jedi space opera,"As Rebel leaders map their strategy for an all-out attack on the Emperor's newer, bigger Death Star. Han Solo remains frozen in the cavernous desert fortress of Jabba the Hutt, the most loathsome outlaw in the universe, who is also keeping Princess Leia as a slave girl. Now a master of the Force, Luke Skywalker rescues his friends, but he cannot become a true Jedi Knight until he wages his own crucial battle against Darth Vader, who has sworn to win Luke over to the dark side of the Force.",7.635124355550593
109414,Action Comedy,6.3,2359,38.217079999999996,This Is the End,rape monster panic friendship celebrity satire party possession dark comedy end of the world apocalypse drug demon self-referential actor,"While attending a party at James Franco's house, Seth Rogen, Jay Baruchel and many other celebrities are faced with the apocalypse.",6.590381601440828
45612,Thriller Science Fiction Mystery,7.1,2699,59.19888,Source Code,bomb identity fantasy bomber suspicion time travel investigation surrealism soldier helicopter pilot,"Decorated soldier Captain Colter Stevens wakes up in the body of an unknown man, discovering he's involved in a mission to find the bomber of a Chicago commuter train. He learns he's part of a top-secret experimental program that enables him to experience the final 8 minutes of another person's life. Colter re-lives the train incident over and over again, gathering more clues each time. But can he discover who is responsible for the attack before the next one happens?",7.044489737269743
28,Drama War,8.0,2055,49.973462,Apocalypse Now,guerrilla river vietnam vietcong cambodia army insanity tribe green beret jungle apocalypse death napalm,"At the height of the Vietnam war, Captain Benjamin Willard is sent on a dangerous mission that, officially, ""does not exist, nor will it ever exist."" His goal is to locate - and eliminate - a mysterious Green Beret Colonel named Walter Kurtz, who has been leading his personal army on illegal guerrilla missions into enemy territory.",7.510342562769747
87502,Drama,6.5,2415,42.213765,Flight,confession airplane f word hangover airplane crash syringe denial porn actress jesus freak baseball stadium perjury national transportation safety board flying upside down narcissist relapse substance abuse,"Commercial airline pilot Whip Whitaker has a problem with drugs and alcohol, though so far he's managed to complete his flights safely. His luck runs out when a disastrous mechanical malfunction sends his plane hurtling toward the ground. Whip pulls off a miraculous crash-landing that results in only six lives lost. Shaken to the core, Whip vows to get sober -- but when the crash investigation exposes his addiction, he finds himself in an even worse situation.",6.700114669179417
120467,Comedy Drama,8.0,4519,74.417456,The Grand Budapest Hotel,hotel painting wartime gunfight theft mentor protégé relationship european hotel lobby renaissance painting,"The Grand Budapest Hotel tells of a legendary concierge at a famous European hotel between the wars and his friendship with a young employee who becomes his trusted protégé. The story involves the theft and recovery of a priceless Renaissance painting, the battle for an enormous family fortune and the slow and then sudden upheavals that transformed Europe during the first half of the 20th century.",7.700123908183807
862,Animation Comedy Family,7.7,5269,73.640445,Toy Story,jealousy toy boy friendship friends rivalry boy next door new toy toy comes to life,"Led by Woody, Andy's toys live happily in his room until Andy's birthday brings Buzz Lightyear onto the scene. Afraid of losing his place in Andy's heart, Woody plots against Buzz. But when circumstances separate Buzz and Woody from their owner, the duo eventually learns to put aside their differences.",7.509365975446398
807,Crime Mystery Thriller,8.1,5765,79.579532,Se7en,self-fulfilling prophecy detective s.w.a.t. drug dealer evisceration lust and impulsiveness rage and hate pride and vanity immoderateness insomnia investigation pension police serial killer,"Two homicide detectives are on a desperate hunt for a serial killer whose crimes are based on the ""seven deadly sins"" in this dark and haunting film that takes viewers from the tortured remains of one victim to the next. The seasoned Det. Sommerset researches each sin in an effort to get inside the killer's mind, while his novice partner, Mills, scoffs at his efforts to unravel the case.",7.825087162833433
17654,Science Fiction,7.3,3382,63.13678,District 9,slum street gang mutation south africa johannesburg dystopia genetics government satire alien prawn mockumentary alternate history racism metamorphosis xenophobia internment camp body transformation alien technology segregation,"Aliens land in South Africa and, with their ship totally disabled,  have no way home. Years later, after living in a slum and wearing out their welcome the 'Non-Humans' are being moved to a new tent city overseen by Multi-National United (MNU).",7.181320920597604
70,Drama,7.7,2439,70.456012,Million Dollar Baby,transporter suicide attempt strong woman boxer dying and death stroke of fate training advancement sport female protagonist boxing trainer determination,"Despondent over a painful estrangement from his daughter, trainer Frankie Dunn isn't prepared for boxer Maggie Fitzgerald to enter his life. But Maggie's determined to go pro and to convince Dunn and his cohort to help her.",7.383239288794064
11036,Romance Drama,7.7,3067,55.109138,The Notebook,poem river sadness fight love of one's life dementia class secret love tears candle mailbox,"An epic love story centered around an older man who reads aloud to a woman with Alzheimer's. From a faded notebook, the old man's words bring to life the story about a couple who is separated by World War II, and is then passionately reunited, seven years later, after they have taken different paths.",7.423791685466574
82654,Horror Comedy Romance,6.4,2652,43.742241,Warm Bodies,post-apocalyptic dystopia zombie zombie apocalypse interspecies romance based on young adult novel,"After a zombie becomes involved with the girlfriend of one of his victims, their romance sets in motion a sequence of events that might transform the entire lifeless world.",6.630493437976067
59967,Action Thriller Science Fiction,6.6,4697,46.377628,Looper,suicide assassin drug addiction future time travel dystopia retirement boy murder organized crime tragedy execution violence criminal drug addict contract killer neo-noir,"In the futuristic action thriller Looper, time travel will be invented but it will be illegal and only available on the black market. When the mob wants to get rid of someone, they will send their target 30 years into the past where a looper, a hired gun, like Joe is waiting to mop up. Joe is getting rich and life is good until the day the mob decides to close the loop, sending back Joe's future self for assassination.",6.702109700077689
59436,Fantasy Comedy Romance,7.4,1990,43.753585,Midnight in Paris,paris painter detective based on novel screenwriter forbidden love time travel midnight nostalgia past sculpture hemingway,A romantic comedy about a family traveling to the French capital for business. The party includes a young engaged couple forced to confront the illusion that a life different from their own is better.,7.1901493401650125
3933,Romance Fantasy Animation Music,7.2,1894,43.571612,Corpse Bride,shyness england cheating old town grave skeleton musical marriage wedding ring stop motion animation money wedding corpse wedding ceremony parents dark fantasy european ring piano,"Set in a 19th-century european village, this stop-motion animation feature follows the story of Victor, a young man whisked away to the underworld and wed to a mysterious corpse bride, while his real bride Victoria waits bereft in the land of the living.",7.083262172834565
273481,Action Crime Drama Mystery Thriller,7.2,2416,55.424027,Sicario,mexico cia smoking texas fbi murder dirty cop soccer drug fbi agent night vision death of daughter tunnel el paso moral dilemma death of wife mexican cartel,"A young female FBI agent joins a secret CIA operation to take down a Mexican cartel boss, a job that ends up pushing her ethical and moral values to the limit.",7.097585495930737
307081,Action Drama,7.3,2067,65.364452,Southpaw,sport,"Billy ""The Great"" Hope, the reigning junior middleweight boxing champion, has an impressive career, a loving wife and daughter, and a lavish lifestyle. However, when tragedy strikes, Billy hits rock bottom, losing his family, his house and his manager. He soon finds an unlikely savior in Tick Willis, a former fighter who trains the city's toughest amateur boxers. With his future on the line, Hope fights to reclaim the trust of those he loves the most.",7.1413600998329825
293863,Fantasy Drama Romance,7.4,1990,82.05205600000001,The Age of Adaline,san francisco immortality love forever,"After 29-year-old Adaline recovers from a nearly lethal accident, she inexplicably stops growing older. As the years stretch on and on, Adaline keeps her secret to herself  until she meets a man who changes her life.",7.1901493401650125
22970,Horror Thriller,6.5,2263,73.987775,The Cabin in the Woods,cabin plot twist cabin in the woods filmed killing video wall speaker phone mounted animal head young adult,"Five college friends spend the weekend at a remote cabin in the woods, where they get more than they bargained for. Together, they must discover the truth behind the cabin in the woods.",6.7075310220626445
223702,Adventure Animation Comedy Fantasy,5.6,2238,66.242737,Sausage Party,supermarket party sausage food anthropomorphism sex scene musical number adult animation grocery store gum,"Sausage Party, the first R-rated CG animated movie, is about one sausage leading a group of supermarket products on a quest to discover the truth about their existence and what really happens when they become chosen to leave the grocery store.",6.214691329086382
254470,Comedy Music,6.8,1940,71.496894,Pitch Perfect 2,music sequel singer male female relationship audition group of friends duringcreditsstinger singing competition female musician singing contest woman director acapella,"The Bellas are back, and they are better than ever. After being humiliated in front of none other than the President of the United States of America, the Bellas are taken out of the Aca-Circuit. In order to clear their name, and regain their status, the Bellas take on a seemingly impossible task: winning an international competition no American team has ever won. In order to accomplish this monumental task, they need to strengthen the bonds of friendship and sisterhood and blow away the competition with their amazing aca-magic! With all new friends and old rivals tagging along for the trip, the Bellas can hopefully accomplish their dreams.",6.879305455718752
812,Animation Family Comedy Adventure Fantasy Romance,7.4,3416,92.98200899999999,Aladdin,magic musical cartoon princess love comedy animation monkey arab aftercreditsstinger genie animal sidekick,"Princess Jasmine grows tired of being forced to remain in the palace and she sneaks out into the marketplace  in disguise where she meets street-urchin Aladdin and the two fall in love, although she may only marry a prince. After being thrown in jail, Aladdin and becomes embroiled in a plot to find a mysterious lamp with which the evil Jafar hopes to rule the land.",7.247101045578511
87,Adventure Action,7.1,2781,66.976776,Indiana Jones and the Temple of Doom,riddle treasure heart skeleton treasure hunt torture violence monkey cult film archaeologist thuggee conveyor belt mine car rope bridge belching child driving a car eating brains splits indiana jones archeology ,"After arriving in India, Indiana Jones is asked by a desperate village to find a mystical stone. He agrees – and stumbles upon a secret cult plotting a terrible plan in the catacombs of an ancient palace.",7.04547511232795
562,Action Thriller,7.5,3948,66.169628,Die Hard,helicopter journalist based on novel terrorist skyscraper christmas party s.w.a.t. hostage kidnapping vault fistfight murder heist shootout los angeles one man army explosion violence fbi agent walkie talkie christmas eve elevator shaft one night action hero,"NYPD cop, John McClane's plan to reconcile with his estranged wife is thrown for a serious loop when minutes after he arrives at her office, the entire building is overtaken by a group of terrorists. With little help from the LAPD, wisecracking McClane sets out to single-handedly rescue the hostages and bring the bad guys down.",7.329387483389971
318846,Comedy Drama,7.3,2607,57.518471999999996,The Big Short,bank fraud biography wall street finances based on true story animated sequence breaking the fourth wall loan financial crisis real estate mortgage,The men who made millions from a global economic meltdown.,7.1606307045232676
23483,Action Crime,7.1,4645,45.054936,Kick-Ass,crime fighter secret identity comic book superhero murder comedy mafia teenager violence realism rookie adaptation young adult kickass,"Dave Lizewski is an unnoticed high school student and comic book fan who one day decides to become a super-hero, even though he has no powers, training or meaningful reason to do so.",7.061151206756906
78,Science Fiction Drama Thriller,7.9,3509,94.05613100000001,Blade Runner,artificial intelligence man vs machine cyborg bounty hunter android dystopia genetics fugitive cyberpunk los angeles tech noir neo-noir,"In the smog-choked dystopian Los Angeles of 2019, blade runner Rick Deckard is called out of retirement to terminate a quartet of replicants who have escaped to Earth seeking their creator for a way to extend their short life spans.",7.577863584898779
59859,Action Adventure Crime,6.3,2224,40.28635,Kick-Ass 2,crime fighter secret identity marvel comic superhero aftercreditsstinger teen superheroes,"After Kick-Ass’ insane bravery inspires a new wave of self-made masked crusaders, he joins a patrol led by the Colonel Stars and Stripes. When these amateur superheroes are hunted down by Red Mist — reborn as The Mother Fucker — only the blade-wielding Hit-Girl can prevent their annihilation.",6.60003144296173
6957,Comedy Romance,6.2,1983,38.473732,The 40 Year Old Virgin,first time virgin,"Andy Stitzer has a pleasant life with a nice apartment and a job stamping invoices at an electronics store. But at age 40, there's one thing Andy hasn't done, and it's really bothering his sex-obsessed male co-workers: Andy is still a virgin. Determined to help Andy get laid, the guys make it their mission to de-virginize him. But it all seems hopeless until Andy meets small business owner Trish, a single mom.",6.5670612168021485
13223,Drama,7.8,3086,50.7453,Gran Torino,rape war veteran immigration priest gang old man teenager gangster detroit widower car hmong,"Walt Kowalski is a widower who holds onto his prejudices despite the changes in his Michigan neighborhood and the world around him. Kowalski is a grumpy, tough-minded, unhappy old man who can't get along with either his kids or his neighbors. He is a Korean War veteran whose prize possession is a 1972 Gran Torino he keeps in mint condition. When his neighbor Thao, a young Hmong teenager under pressure from his gang member cousin, tries to steal his Gran Torino, Kowalski sets out to reform the youth. Drawn against his will into the life of Thao's family, Kowalski is soon taking steps to protect them from the gangs that infest their neighborhood.",7.487524923622722
8681,Action Thriller,7.2,4369,80.879032,Taken,paris kidnapping human trafficking rescue prostitution albanian missing daughter ex cia agent,"While vacationing with a friend in Paris, an American girl is kidnapped by a gang of human traffickers intent on selling her into forced prostitution. Working against the clock, her ex-spy father must pull out all the stops to save her. But with his best years possibly behind him, the job may be more than he can handle.",7.1298076060649755
424,Drama History War,8.3,4329,104.469351,Schindler's List,factory concentration camp hero holocaust world war ii nazis defense industry biography the holocaust,The true story of how businessman Oskar Schindler saved over a thousand Jewish lives from the Nazis while they worked as slaves in his factory during World War II.,7.901460539917588
50014,Drama,7.8,1910,42.191509,The Help,mississippi based on novel exploitation racial segregation racism writer maid moral courage ressentiment southern belle racial issues 1960s newspaper columnist,"Aibileen Clark is a middle-aged African-American maid who has spent her life raising white children and has recently lost her only son; Minny Jackson is an African-American maid who has often offended her employers despite her family's struggles with money and her desperate need for jobs; and Eugenia ""Skeeter"" Phelan is a young white woman who has recently moved back home after graduating college to find out her childhood maid has mysteriously disappeared. These three stories intertwine to explain how life in Jackson, Mississippi revolves around ""the help""; yet they are always kept at a certain distance because of racial lines.",7.389490911825773
7191,Action Thriller Science Fiction,6.4,2251,46.942396,Cloverfield,helicopter monster skyscraper fight camcorder panic chaos supernatural quarantine friends alien rescue survival disaster escape giant monster kaiju military found footage aftercreditsstinger,"Five young New Yorkers throw their friend a going-away party the night that a monster the size of a skyscraper descends upon the city. Told from the point of view of their video camera, the film is a document of their attempt to survive the most surreal, horrifying event of their lives.",6.653095254533117
6977,Crime Drama Thriller,7.7,3003,53.645267000000004,No Country for Old Men,texas drug traffic hitman united states–mexico barrier suspense,"Llewelyn Moss stumbles upon dead bodies, $2 million and a hoard of heroin in a Texas desert, but methodical killer Anton Chigurh comes looking for it, with local sheriff Ed Tom Bell hot on his trail. The roles of prey and predator blur as the violent pursuit of money and justice collide.",7.420140400274245
769,Drama Crime,8.2,3128,63.65424399999999,GoodFellas,prison based on novel florida 1970s mass murder irish-american drug traffic biography based on true story murder organized crime gore mafia gangster new york city extreme violence violence brooklyn new york city crime epic tampa,"The true story of Henry Hill, a half-Irish, half-Sicilian Brooklyn kid who is adopted by neighbourhood gangsters at an early age and climbs the ranks of a Mafia family under the guidance of Jimmy Conway.",7.742100461881388
111,Action Crime Drama Thriller,8.0,2948,70.105981,Scarface,miami corruption capitalism cuba prohibition brother sister relationship loss of sister cocaine cult film bitterness,"After getting a green card in exchange for assassinating a Cuban government official, Tony Montana stakes a claim on the drug trade in Miami. Viciously murdering anyone who stands in his way, Tony eventually becomes the biggest drug lord in the state, controlling nearly all the cocaine that comes through Miami. But increased pressure from the police, wars with Colombian drug cartels and his own drug-fueled paranoia serve to fuel the flames of his eventual downfall.",7.601698089145858
278,Drama Crime,8.5,8205,136.747729,The Shawshank Redemption,prison corruption police brutality prison cell delinquent parole board escape from prison wrongful imprisonment framed for murder 1940s,"Framed in the 1940s for the double murder of his wife and her lover, upstanding banker Andy Dufresne begins a new life at the Shawshank prison, where he puts his accounting skills to work for an amoral warden. During his long stretch in prison, Dufresne comes to be admired by the other inmates -- including an older prisoner named Red -- for his integrity and unquenchable sense of hope.",8.218657798543095
4935,Fantasy Animation Adventure,8.2,1991,49.549984,Howl's Moving Castle,flying witch rain castle scarecrow body exchange hatter bakery demon anime,"When Sophie, a shy young woman, is cursed with an old body by a spiteful witch, her only chance of breaking the spell lies with a self-indulgent yet insecure young wizard and his companions in his legged, walking home.",7.606143973961386
19908,Comedy Horror,7.2,3550,57.300674,Zombieland,washington d.c. sister sister relationship post-apocalyptic road trip blood splatter parody survival zombie violence survival horror amusement park twinkie body count zombification disposing of a dead body bitten on the arm loner aftercreditsstinger zombie apocalypse fear of clowns,"Columbus has made a habit of running from what scares him. Tallahassee doesn't have fears. If he did, he'd kick their ever-living ass. In a world overrun by zombies, these two are perfectly evolved survivors. But now, they're about to stare down the most terrifying prospect of all: each other.",7.119138841564793
1891,Adventure Action Science Fiction,8.2,5879,78.51783,The Empire Strikes Back,rebel android asteroid space battle snow storm space colony spaceship lightsaber jedi good vs evil rebellion the force space opera stormtrooper wookie jedi master jedi training droid,"The epic saga continues as Luke Skywalker, in hopes of defeating the evil Galactic Empire, learns the ways of the Jedi from aging master Yoda. But Darth Vader is more determined than ever to capture Luke. Meanwhile, rebel leader Princess Leia, cocky Han Solo, Chewbacca, and droids C-3PO and R2-D2 are thrown into various stages of capture, betrayal and despair.",7.9053266299385445
152601,Romance Science Fiction Drama,7.9,4097,53.682367000000006,Her,artificial intelligence computer love loneliness transhumanism heartbreak near future singularity bittersweet,"In the not so distant future, Theodore, a lonely writer purchases a newly developed operating system designed to meet the user's every needs. To Theordore's surprise, a romantic relationship develops between him and his operating system. This unconventional love story blends science fiction and romance in a sweet tale that explores the nature of love and the ways that technology isolates and connects us all.",7.609776549834507
277,Fantasy Action Thriller,6.6,2512,81.829237,Underworld,budapest subway love of one's life vampire bite descendant hostility shootout werewolf blunt fang vamp,"Vampires and werewolves have waged a nocturnal war against each other for centuries. But all bets are off when a female vampire warrior named Selene, who's famous for her strength and werewolf-hunting prowess, becomes smitten with a peace-loving male werewolf, Michael, who wants to end the war.",6.753394569209206
82693,Drama Comedy Romance,6.9,4742,63.599973,Silver Linings Playbook,dancing philadelphia running based on novel depression letter friendship neighbor mental illness ex-wife institutionalization bipolar philadelphia eagles,"After spending eight months in a mental institution, a former teacher moves back in with his parents and tries to reconcile with his ex-wife.",6.9175988897160865
85,Adventure Action,7.7,3854,68.159596,Raiders of the Lost Ark,saving the world riddle nepal himalaya cairo moses egypt whip treasure medallion leather jacket nazis hat mediterranean ark of the covenant ten commandments treasure hunt excavation swastika archaeologist indiana jones archeology ,"When Dr. Indiana Jones – the tweed-suited professor who just happens to be a celebrated archaeologist – is hired by the government to locate the legendary Ark of the Covenant, he finds himself up against the entire Nazi regime.",7.4619787319738125
772,Comedy Family Adventure Crime,6.3,2395,81.487685,Home Alone 2: Lost in New York,holiday new york new york city christmas,"Instead of flying to Florida with his folks, Kevin ends up alone in New York, where he gets a hotel room with his dad's credit card—despite problems from a clerk and meddling bellboy. But when Kevin runs into his old nemeses, the Wet Bandits, he's determined to foil their plans to rob a toy store on Christmas eve.",6.587912253481299
274,Crime Drama Thriller,8.1,4443,18.174804,The Silence of the Lambs,based on novel psychopath horror suspense serial killer psychological thriller cannibal fbi agent animal in cast credits cannibalism,"FBI trainee, Clarice Starling ventures into a maximum-security asylum to pick the diseased brain of Hannibal Lecter, a psychiatrist turned homicidal cannibal. Starling needs clues to help her capture a serial killer. but her Faustian relationship with Lecter soon leads to his escape, and now two deranged killers are on the loose.",7.767228282530604
138843,Horror Thriller,7.4,3092,49.975409,The Conjuring,sister sister relationship exorcism rhode island based on true story farmhouse paranormal investigation ghost supernatural power paranormal investigator annabelle,"Paranormal investigators Ed and Lorraine Warren work to help a family terrorized by a dark presence in their farmhouse. Forced to confront a powerful entity, the Warrens find themselves caught in the most terrifying case of their lives.",7.237053329118881
76203,Drama History,7.9,3674,95.9229,12 Years a Slave,whip kidnapping slavery plantation night shift violin player physical abuse cotton slave owner 19th century sold into slavery abolitionist,"In the pre-Civil War United States, Solomon Northup, a free black man from upstate New York, is abducted and sold into slavery. Facing cruelty as well as unexpected kindnesses Solomon struggles not only to stay alive, but to retain his dignity. In the twelfth year of his unforgettable odyssey, Solomon’s chance meeting with a Canadian abolitionist will forever alter his life.",7.587505938227947
162,Fantasy Drama Romance,7.5,3601,47.51363,Edward Scissorhands,underdog love at first sight hairdresser small town scissors inventor burglar unsociability,A small suburban town receives a visit from a castaway unfinished science experiment named Edward.,7.318503462493608
296096,Drama Romance,7.6,2562,53.161905000000004,Me Before You,england based on novel depression small town wheelchair caretaker caregiver disabled twenty something woman director romantic drama dead end job accident,"A small town girl is caught between dead-end jobs. A high-profile, successful man becomes wheelchair bound following an accident. The man decides his life is not worth living until the girl is hired for six months to be his new caretaker. Worlds apart and trapped together by circumstance, the two get off to a rocky start. But the girl becomes determined to prove to the man that life is worth living and as they embark on a series of adventures together, each finds their world changing in ways neither of them could begin to imagine.",7.3338714057557794
314365,Drama Thriller History,7.8,2686,41.503588,Spotlight,child abuse journalism judge florida boston pedophilia court cover-up priest lawyer catholic catholic church catholicism september 11 2001 investigative journalism cardinal christmas,"The true story of how The Boston Globe uncovered the massive scandal of child abuse and the cover-up within the local Catholic Archdiocese, shaking the entire Catholic Church to its core.",7.459899154338196
38,Science Fiction Drama Romance,7.9,3652,56.481487,Eternal Sunshine of the Spotless Mind,deja vu regret jealousy amnesia dream operation relationship problems love memory brainwashing relationship heartbreak nonlinear timeline love story bittersweet,"Joel Barish, heartbroken that his girlfriend underwent a procedure to erase him from her memory, decides to do the same. However, as he watches his memories of her fade away, he realises that he still loves her, and may be too late to correct his mistake.",7.5862537763892846
328387,Mystery Adventure Crime,7.1,2181,62.933899,Nerve,based on novel technology internet hacking teenager new york city game adaptation dare cellphone video based on young adult novel smartphone taking a risk,"Industrious high school senior, Vee Delmonico, has had it with living life on the sidelines. When pressured by friends to join the popular online game Nerve, Vee decides to sign up for just one dare in what seems like harmless fun. But as she finds herself caught up in the thrill of the adrenaline-fueled competition partnered with a mysterious stranger, the game begins to take a sinister turn with increasingly dangerous acts, leading her into a high stakes finale that will determine her entire future.",7.037335854577233
539,Drama Horror Thriller,8.2,2320,93.06786600000001,Psycho,hotel clerk arizona shower rain motel money secretary corpse murderer theft private detective proto-slasher,"When larcenous real estate clerk Marion Crane goes on the lam with a wad of cash and hopes of starting a new life, she ends up at the notorious Bates Motel, where manager Norman Bates cares for his housebound mother. The place seems quirky, but fine… until Marion decides to take a shower.",7.653128062208477
5915,Adventure Drama,7.8,3045,43.644978,Into the Wild,male nudity parents kids relationship camping cutting the cord self-discovery wilderness biography based on true story pubic hair alaska journey,"The true story of top student and athlete, Christopher McCandless, who after graduating from Emory University in 1992, abandoned his possessions, gave his entire $24,000 savings account to charity and hitchhiked to Alaska to live in the wilderness.",7.484901448557917
128,Adventure Fantasy Animation,8.2,1983,60.732738,Princess Mononoke,fight wolf village and town iron pan wild boar territory friendship princess good vs evil anime,"Ashitaka, a prince of the disappearing Ainu tribe, is cursed by a demonized boar god and must journey to the west to find a cure. Along the way, he encounters San, a young human woman fighting to protect the forest, and Lady Eboshi, who is trying to destroy it. Ashitaka must find a way to bring balance to this conflict.",7.604900752051009
694,Horror Thriller,8.1,3757,78.699993,The Shining,hotel isolation hotelier colorado maze bartender ax delusion loneliness caretaker vision snow writer alcoholic snowed in off season,"Jack Torrance accepts a caretaker job at the Overlook Hotel, where he, along with his wife Wendy and their son Danny, must live isolated from the rest of the world for the winter. But they aren't prepared for the madness that lurks within.",7.726430234458257
105,Adventure Comedy Science Fiction Family,8.0,6079,76.60323299999999,Back to the Future,clock tower car race terrorist delorean lightning guitar plutonium sports car inventor journey in the past time travel race against time partner misfit mad scientist fish out of water teenage love destiny hidden identity odd couple escapade disorder chases and races love and romance teenage life misfit partners changing the past or future getting home inventions and discoveries,"Eighties teenager Marty McFly is accidentally sent back in time to 1955, inadvertently disrupting his parents' first meeting and attracting his mother's romantic interest. Marty must repair the damage to history by rekindling his parents' romance and - with the help of his eccentric inventor friend Doc Brown - return to 1985.",7.759209808003603
129,Fantasy Adventure Animation Family,8.3,3840,118.968562,Spirited Away,witch parents kids relationship magic twilight darkness village and town bath house pig ghost world biology train amusement park yokai japanese mythology anime,A ten year old girl who wanders away from her parents along a path that leads to a world ruled by strange and unusual monster-like animals. Her parents have been changed into pigs along with others inside a bathhouse full of these creatures. Will she ever see the world how it once was?,7.86713999258378
195589,Comedy,6.2,2713,36.471231,Neighbors,alcohol baby party family fraternity fraternity house neighbor neighbor relationship bathroom humor,A couple with a newborn baby face unexpected difficulties after they are forced to live next to a fraternity house.,6.508188191301079
854,Romance Comedy Crime Fantasy,6.6,2472,85.30318,The Mask,dual identity bank mockery green balloon jail cell norse mythology,"When timid bank clerk Stanley Ipkiss discovers a magical mask containing the spirit of the Norse god Loki, his entire life changes. While wearing the mask, Ipkiss becomes a supernatural playboy exuding charm and confidence which allows him to catch the eye of local nightclub singer Tina Carlyle. Unfortunately, under the mask's influence, Ipkiss also robs a bank, which angers junior crime lord Dorian Tyrell, whose goons get blamed for the heist.",6.75481805259088
106,Science Fiction Action Adventure Thriller,7.3,2093,50.009408,Predator,central and south america predator alien stalking invisible commando 3d,"Dutch and his group of commandos are hired by the CIA to rescue downed airmen from guerillas in a Central American jungle. The mission goes well but as they return they find that something is hunting them. Nearly invisible, it blends in with the forest, taking trophies from the bodies of its victims as it goes along. Occasionally seeing through its eyes, the audience sees it is an intelligent alien hunter, hunting them for sport, killing them off one at a time.",7.142409252146241
10625,Comedy,6.9,2320,36.423716999999996,Mean Girls,female friendship high school fish out of water best friend teenager popularity gossip teen comedy high school rivalry new girl at school,"Cady Heron is a hit with The Plastics, the A-list girl clique at her new school, until she makes the mistake of falling for Aaron Samuels, the ex-boyfriend of alpha Plastic Regina George.",6.927849108764844
194662,Drama Comedy,7.4,4535,89.811154,Birdman,times square superhero long take new york city play broadway actor,"A fading actor best known for his portrayal of a popular superhero attempts to mount a comeback by appearing in a Broadway play. As opening night approaches, his attempts to become more altruistic, rebuild his career, and reconnect with friends and family prove more difficult than expected.",7.273946046676457
44115,Adventure Drama Thriller,7.0,2606,52.464877,127 Hours,mountains despair adventure utah alone canyon climbing based on true story rescue survival escape true trapped boulder adventurer flashback climber isolated hikers very little dialogue,The true story of mountain climber Aron Ralston's remarkable adventure to save himself after a fallen boulder crashes on his arm and traps him in an isolated canyon in Utah.,6.98469258705061
8363,Comedy,7.0,2100,33.436091999999995,Superbad,becoming an adult high school young people one night,"High school best buddies are facing separation anxiety as they prepare to go off to college. While attempting to score alcohol for a party with help from a fake ID-toting friend, the guys' evening takes a turn into chaotic territory.",6.982725912524815
679,Horror Action Thriller Science Fiction,7.7,3220,67.66094,Aliens,android extraterrestrial technology space marine spaceman cryogenics vacuum space colony warrior woman settler space travel colony alien xenomorph,"When Ripley's lifepod is found by a salvage crew over 50 years later, she finds that terra-formers are on the very planet they found the alien species. When the company sends a family of colonists out to investigate her story, all contact is lost with the planet and colonists. They enlist Ripley and the colonial marines to return and search for answers.",7.432146080556645
114150,Comedy Music Romance,7.3,2247,32.746486,Pitch Perfect,competition roommate college female friendship music hazing male female relationship audition group of friends dorm room bickering dj singing competition film score female musician singing contest young adult acapella,"College student Beca knows she does not want to be part of a clique, but that's exactly where she finds herself after arriving at her new school. Thrust in among mean gals, nice gals and just plain weird gals, Beca finds that the only thing they have in common is how well they sing together. She takes the women of the group out of their comfort zone of traditional arrangements and into a world of amazing harmonic combinations in a fight to the top of college music competitions.",7.148349668058875
207,Drama,8.1,2705,55.458583999999995,Dead Poets Society,individual philosophy poetry shakespeare professor literature friendship filmes focados em um professor,"At an elite, old-fashioned boarding school in New England, a passionate English teacher inspires his students to rebel against convention and seize the potential of every day, courting the disdain of the stern headmaster.",7.639932150787457
8467,Comedy,6.5,1859,35.777066999999995,Dumb and Dumber,gas station motel utah stupidity pill prank cigar smoking violence criminal fired from the job clumsiness stepmother stepdaughter relationship sitting on a toilet aspen colorado parakeet defecation scooter hotel suite endangered species foolish laxative,"Lloyd and Harry are two men whose stupidity is really indescribable. When Mary, a beautiful woman, loses an important suitcase with money before she leaves for Aspen, the two friends (who have found the suitcase) decide to return it to her. After some ""adventures"" they finally get to Aspen where, using the lost money they live it up and fight for Mary's heart.",6.730207100634969
1417,Fantasy Drama War,7.6,3041,90.80940799999999,Pan's Labyrinth,spain resistance servant anti hero fairy fairy tale franco regime army princess love woods king hiding labyrinth mythological,"Living with her tyrannical stepfather in a new home with her pregnant mother, 10-year-old Ofelia feels alone until she explores a decaying labyrinth guarded by a mysterious faun who claims to know her destiny. If she wishes to return to her real father, Ofelia must complete three terrifying tasks.",7.3599966663703995
